    2.27849164e-01, 2.29263179e-01, 2.30677087e-01, 2.32090890e-01,
    2.33504587e-01, 2.34918178e-01, 2.36331663e-01, 2.37745042e-01,
    2.39158315e-01, 2.40571482e-01, 2.41984543e-01, 2.43397498e-01,
    2.44810347e-01, 2.46223090e-01, 2.47635727e-01, 2.49048257e-01,
    2.50460682e-01, 2.51873000e-01, 2.53285212e-01, 2.54697318e-01,
    2.56109317e-01, 2.57521211e-01, 2.58933000e-01, 2.60344683e-01,
    2.61756261e-01, 2.63167733e-01, 2.64579100e-01, 2.65990361e-01,
    2.67401516e-01, 2.68812566e-01, 2.70223510e-01, 2.71634348e-01,
    2.73045081e-01, 2.74455708e-01, 2.75866229e-01, 2.77276644e-01,
    2.78686954e-01, 2.80097158e-01, 2.81507257e-01, 2.82917250e-01,
    2.84327138e-01, 2.85736920e-01, 2.87146596e-01, 2.88556166e-01,
    2.89965630e-01, 2.91374988e-01, 2.92784240e-01, 2.94193386e-01,
    2.95602426e-01, 2.97011360e-01, 2.98420188e-01, 2.99828910e-01,
    3.01237526e-01, 3.02646036e-01, 3.04054440e-01, 3.05462738e-01,
    3.06870930e-01, 3.08279016e-01, 3.09687096e-01, 3.11095070e-01,
    3.12502938e-01, 3.13910699e-01, 3.15318354e-01, 3.16725903e-01,
    3.18133346e-01, 3.19540683e-01, 3.20947914e-01, 3.22355039e-01,
    3.23762058e-01, 3.25168971e-01, 3.26575778e-01, 3.27982480e-01,
    3.29389076e-01, 3.30795566e-01, 3.32201950e-01, 3.33608229e-01,
    3.35014402e-01, 3.36420469e-01, 3.37826430e-01, 3.39232285e-01,
    3.40638034e-01, 3.42043677e-01, 3.43449214e-01, 3.44854645e-01,
    3.46259971e-01, 3.47665191e-01, 3.49070304e-01, 3.50475311e-01,
    3.51880211e-01, 3.53285005e-01, 3.54689693e-01, 3.56094274e-01,
    3.57498748e-01, 3.58903116e-01, 3.60307377e-01, 3.61711531e-01,
    3.63115578e-01, 3.64519518e-01, 3.65923351e-01, 3.67327077e-01,
    3.68730696e-01, 3.70134208e-01, 3.71537613e-01, 3.72940912e-01,
    3.74344104e-01, 3.75747189e-01, 3.77150168e-01, 3.78553040e-01,
    3.79955805e-01, 3.81358464e-01, 3.82761016e-01, 3.84163462e-01,
    3.85565799e-01, 3.86968028e-01, 3.88370149e-01, 3.89772162e-01,
    3.91174066e-01, 3.92575863e-01, 3.93977551e-01, 3.95379130e-01,
    3.96780599e-01, 3.98181959e-01, 3.99583208e-01, 4.00984347e-01,
    4.02385376e-01, 4.03786295e-01, 4.05187103e-01, 4.06587801e-01,
    4.07988388e-01, 4.09388864e-01, 4.10789229e-01, 4.12189483e-01,
    4.13589626e-01, 4.14989659e-01, 4.16389581e-01, 4.17789392e-01,
    4.19189092e-01, 4.20588681e-01, 4.21988159e-01, 4.23387526e-01,
    4.24786781e-01, 4.26185925e-01, 4.27584958e-01, 4.28983879e-01,
    4.30382689e-01, 4.31781387e-01, 4.33180074e-01, 4.34578649e-01,
    4.35977113e-01, 4.37375465e-01, 4.38773706e-01, 4.40171835e-01,
    4.41569853e-01, 4.42967759e-01, 4.44365553e-01, 4.45763235e-01,
    4.47160805e-01, 4.48558263e-01, 4.49955608e-01, 4.51352841e-01,
    4.52750011e-01, 4.54147069e-01, 4.55544014e-01, 4.56940847e-01,
    4.58337567e-01, 4.59734175e-01, 4.61130671e-01, 4.62527055e-01,
    4.63923326e-01, 4.65319485e-01, 4.66715531e-01, 4.68111465e-01,
    4.69507286e-01, 4.70902995e-01, 4.72298591e-01, 4.73694074e-01,
    4.75089444e-01, 4.76484701e-01, 4.77879845e-01, 4.79274876e-01,
    4.80669794e-01, 4.82064598e-01, 4.83459289e-01, 4.84853866e-01,
    4.86248330e-01, 4.87642680e-01, 4.89036917e-01, 4.90431040e-01,
    4.91825050e-01, 4.93218946e-01, 4.94612728e-01, 4.96006397e-01,
    4.97400052e-01, 4.98793593e-01, 5.00187020e-01, 5.01580333e-01,
    5.02973532e-01, 5.04366617e-01, 5.05759587e-01, 5.07152443e-01,
    5.08545184e-01, 5.09937810e-01, 5.11330322e-01, 5.12722719e-01,
    5.14115001e-01, 5.15507168e-01, 5.16899220e-01, 5.18291157e-01,
    5.19683079e-01, 5.21074986e-01, 5.22466878e-01, 5.23858755e-01,
    5.25250617e-01, 5.26642464e-01, 5.28034295e-01, 5.29426111e-01,
    5.30817912e-01, 5.32209700e-01, 5.33601473e-01, 5.34993231e-01,
    5.36384975e-01, 5.37776704e-01, 5.39168419e-01, 5.40560119e-01,
    5.41951805e-01, 5.43343477e-01, 5.44735135e-01, 5.46126779e-01,
    5.47518409e-01, 5.48910024e-01, 5.50301626e-01, 5.51693213e-01,
    5.53084786e-01, 5.54476345e-01, 5.55867891e-01, 5.57259422e-01,
    5.58650939e-01, 5.60042442e-01, 5.61433931e-01, 5.62825406e-01,
    5.64216866e-01, 5.65608313e-01, 5.66999745e-01, 5.68391164e-01,
    5.69782569e-01, 5.71173960e-01, 5.72565337e-01, 5.73956700e-01,
    5.75348049e-01, 5.76739383e-01, 5.78130704e-01, 5.79522011e-01,
    5.80913303e-01, 5.82304582e-01, 5.83695846e-01, 5.85087097e-01,
    5.86478333e-01, 5.87869555e-01, 5.89260764e-01, 5.90651959e-01,
    5.92043140e-01, 5.93434307e-01, 5.94825460e-01, 5.96216600e-01,
    5.97607726e-01, 5.98998838e-01, 6.00389936e-01, 6.01781021e-01,
    6.03172092e-01, 6.04563149e-01, 6.05954192e-01, 6.07345222e-01,
    6.08736238e-01, 6.10127241e-01, 6.11518230e-01, 6.12909206e-01,
    6.14300168e-01, 6.15691117e-01, 6.17082052e-01, 6.18472974e-01,
    6.19863882e-01, 6.21254776e-01, 6.22645657e-01, 6.24036524e-01,
    6.25427377e-01, 6.26818216e-01, 6.28209042e-01, 6.29599853e-01,
    6.30990651e-01, 6.32381434e-01, 6.33772203e-01, 6.35162958e-01,
    6.36553699e-01, 6.37944426e-01, 6.39335138e-01, 6.40725835e-01,
    6.42116518e-01, 6.43507186e-01, 6.44897840e-01, 6.46288480e-01,
    6.47679105e-01, 6.49069715e-01, 6.50460311e-01, 6.51850893e-01,
    6.53241460e-01, 6.54632013e-01, 6.56022551e-01, 6.57413075e-01,
    6.58803585e-01, 6.60194080e-01, 6.61584561e-01, 6.62975028e-01,
    6.64365480e-01, 6.65755918e-01, 6.67146341e-01, 6.68536750e-01,
    6.69927144e-01, 6.71317524e-01, 6.72707890e-01, 6.74098242e-01,
    6.75488580e-01, 6.76878903e-01, 6.78269212e-01, 6.79659507e-01,
    6.81049787e-01, 6.82439953e-01, 6.83830105e-01, 6.85220343e-01,
    6.86610666e-01, 6.88000975e-01, 6.89391270e-01, 6.90781550e-01,
    6.92171816e-01, 6.93562068e-01, 6.94952306e-01, 6.96342530e-01,
    6.97732740e-01, 6.99122935e-01, 7.00513116e-01, 7.01903282e-01,
    7.03293435e-01, 7.04683573e-01, 7.06073697e-01, 7.07463807e-01,
    7.08853902e-01, 7.10244043e-01, 7.11634170e-01, 7.13024282e-01,
    7.14414380e-01, 7.15804464e-01, 7.17194534e-01, 7.18584590e-01,
    7.19974632e-01, 7.21364660e-01, 7.22754673e-01, 7.24144672e-01,
    7.25534657e-01, 7.26924628e-01, 7.28314585e-01, 7.29704528e-01,
    7.31094457e-01, 7.32484372e-01, 7.33874273e-01, 7.35264160e-01,
    7.36654033e-01, 7.38043892e-01, 7.39433737e-01, 7.40823568e-01,
    7.42213385e-01, 7.43603188e-01, 7.44992977e-01, 7.46382752e-01,
    7.47772513e-01, 7.49162260e-01, 7.50552070e-01, 7.51941854e-01,
    7.53331613e-01, 7.54721345e-01, 7.56111052e-01, 7.57500733e-01,
    7.58890387e-01, 7.60280015e-01, 7.61669617e-01, 7.63059192e-01,
    7.64448741e-01, 7.65838264e-01, 7.67227761e-01, 7.68617231e-01,
    7.70006674e-01, 7.71396091e-01, 7.72785481e-01, 7.74174845e-01,
    7.75564182e-01, 7.76953493e-01, 7.78342777e-01, 7.79732035e-01,
    7.81121266e-01, 7.82510471e-01, 7.83899649e-01, 7.85288800e-01,
    7.86677925e-01, 7.88067023e-01, 7.89456094e-01, 7.90845139e-01,
    7.92234157e-01, 7.93623148e-01, 7.95012113e-01, 7.96401051e-01,
    7.97790063e-01, 7.99179048e-01, 8.00568007e-01, 8.01956939e-01,
    8.03345845e-01, 8.04734724e-01, 8.06123577e-01, 8.07512393e-01,
    8.08901173e-01, 8.10289916e-01, 8.11678623e-01, 8.13067293e-01,
    8.14455927e-01, 8.15844524e-01, 8.17233084e-01, 8.18621608e-01,
    8.20010095e-01, 8.21398545e-01, 8.22786958e-01, 8.24175334e-01,
    8.25563673e-01, 8.26951975e-01, 8.28340240e-01, 8.29728468e-01,
    8.31116659e-01, 8.32504813e-01, 8.33892929e-01, 8.35281008e-01,
    8.36669049e-01, 8.38057053e-01, 8.39445019e-01, 8.40832948e-01,
    8.42220839e-01, 8.43608692e-01, 8.44996508e-01, 8.46384286e-01,
    8.47772026e-01, 8.49159728e-01, 8.50547393e-01, 8.51935020e-01,
    8.53322609e-01, 8.54710161e-01, 8.56097675e-01, 8.57485151e-01,
    8.58872589e-01, 8.60259989e-01, 8.61647352e-01, 8.63034676e-01,
    8.64421962e-01, 8.65809210e-01, 8.67196420e-01, 8.68583592e-01,
    8.69970726e-01, 8.71357822e-01, 8.72744880e-01, 8.74131900e-01,
    8.75518882e-01, 8.76905826e-01, 8.78292732e-01, 8.79679600e-01,
    8.81066430e-01, 8.82453222e-01, 8.83839976e-01, 8.85226692e-01,
    8.86613370e-01, 8.87999999e-01, 8.89386580e-01, 8.90773113e-01,
    8.92159598e-01, 8.93545934e-01, 8.94932222e-01, 8.96318461e-01,
    8.97704652e-01, 8.99090794e-01, 9.00476888e-01, 9.01862933e-01,
    9.03248929e-01, 9.04634877e-01, 9.06020776e-01, 9.07406626e-01,
    9.08792428e-01, 9.10178181e-01, 9.11563885e-01, 9.12949540e-01,
    9.14335146e-01, 9.15720703e-01, 9.17106210e-01, 9.18491668e-01,
    9.19877077e-01, 9.21262436e-01, 9.22647746e-01, 9.24033007e-01,
    9.25418218e-01, 9.26803380e-01, 9.28188493e-01, 9.29573556e-01,
    9.30958569e-01, 9.32343533e-01, 9.33728447e-01, 9.35113312e-01,
    9.36498127e-01, 9.37882892e-01, 9.39267608e-01, 9.40652274e-01,
    9.42036891e-01, 9.43421458e-01, 9.44805975e-01, 9.46190443e-01,
    9.47574861e-01, 9.48959229e-01, 9.50343547e-01, 9.51727815e-01,
    9.53112033e-01, 9.54496199e-01, 9.55880316e-01, 9.57264382e-01,
    9.58648397e-01, 9.60032362e-01, 9.61416276e-01, 9.62800139e-01,
    9.64183951e-01, 9.65567714e-01, 9.66951425e-01, 9.68335086e-01,
    9.69718695e-01, 9.71102255e-01, 9.72485764e-01, 9.73869222e-01,
    9.75252630e-01, 9.76635987e-01, 9.78019293e-01, 9.79402548e-01,
    9.80785753e-01, 9.82168907e-01, 9.83552011e-01, 9.84935063e-01,
    9.86318065e-01, 9.87701016e-01, 9.89083916e-01, 9.90466765e-01,
    9.91849563e-01, 9.93232310e-01, 9.94615006e-01, 9.95997650e-01,
    9.97380244e-01, 9.98762786e-01, 1.00014829e+00])

def project_capped_simplex(v, total):
    """Project onto feasible region: 0 <= h[i] <= 1, sum(h) = total."""
    v = np.asarray(v)
    # Bisection on lambda to satisfy constraint
    def sum_p_lambda(l):
        return np.sum(np.clip(v - l, 0, 1))
    
    l_low, l_high = np.min(v), np.max(v) + 1.0
    for _ in range(100):
        l_mid = (l_low + l_high) / 2
        s = sum_p_lambda(l_mid)
        if s > total:
            l_low = l_mid
        else:
            l_high = l_mid
    lambda_star = (l_low + l_high) / 2
    return np.clip(v - lambda_star, 0, 1)

def auto_corr(h):
    """Compute linear correlation (with zero padding)."""
    # Zero-padded convolution yields nn elements
    _h = np.pad(h, (0, len(h)), mode='constant', constant_values=0)
    return fftconvolve(_h, h[::-1], mode='valid')[:len(h)]

def grad_F(beta, h, O, w):
    """Compute -gradient of smooth surrogate: -div F_beta."""
    # w is already normalized, sum(w) = 1
    # g = sum(w_k grad O_k) where grad O_k is defined appropriately
    # We use fft convolution to evaluate forwards/backwards shifts.
    
    # Compute (w * h) and (w * rev(h)) where w is broadcasted
    # Equivalent to: g_i = \sum_k w_k * (h_{i+k} + h_{i-k})
    h_extend = np.pad(h, (len(h), len(h)), mode='constant', constant_values=0)
    # Reflect h for backward (i-k) terms
    h_backwards = h[::-1]
    h_backwards = np.pad(h_backwards, (0, len(h)-1), mode='constant', constant_values=0)
    # Forw (w * h), Backw (w * h+backward), add
    # Build convolution using fft frequent
    w_h = fftconvolve(w, h_extend, mode='valid')
    # Now we shift the backward
    w_h_backwards = fftconvolve(w, h_backwards, mode='valid')
    g = w_h[:len(h)] + w_h_backwards[len(h):]
    return -g

def optimize_one_start(n, beta_schedule, time_limit):
    """Single restart, given β_schedule."""
    # Initialize with interpolated h
    h0 = np.interp(np.linspace(0, 2, n), np.linspace(0, 2, len(initial_h_values)), initial_h_values)
    h0 = np.minimum(1, np.maximum(0, h0))
    h0 = project_capped_simplex(h0, total=n/2)
    h = h0.copy()
    t0 = time.time()
    best_C5 = 1e10
    best_h = h.copy()
    
    # Iteration budget
    max_iter_per_beta = 200
    beta_schedule = np.array(beta_schedule)
    
    # Loop over β
    for i, beta in enumerate(beta_schedule):
        # Inner loop with projected gradient
        iter_no_improvement = 0
        iter_since_checkpoint = 0
        
        for _ in range(max_iter_per_beta):
            if iter_since_checkpoint > 20 or time.time() - t0 > time_limit * 0.95:
                break
            # Compute O_k for current h
            O = auto_corr(h)
            # Compute soft sum exp(β O_k)
            w = np.exp(beta * O)
            w = w / np.sum(w)
            # Compute gradient of surrogate
            g = grad_F(beta, h, O, w)
            # Try line search from α1 = 0.1
            alpha = 0.1
            g_norm_sq = np.sum(g ** 2)
            if g_norm_sq < 1e-15:
                break
            # Armijo condition
            eta = 1e-4
            line_search_failed = True
            while line_search_failed and alpha > 1e-7:
                h_new = h - alpha * g
                h_new = project_capped_simplex(h_new, total=n/2)
                O_new = auto_corr(h_new)
                C5_new = 1 - np.min(O_new)
                if C5_new <= (1 - np.min(O) + eta * alpha * g_norm_sq):
                    h = h_new
                    iter_since_checkpoint = 0
                    if C5_new < best_C5:
                        best_C5 = C5_new
                        best_h = h.copy()
                    line_search_failed = False
                else:
                    alpha *= 0.5
                    iter_since_checkpoint += 1
        if iter_since_checkpoint > 20 or time.time() - t0 > time_limit * 0.95:
            break
    return best_h, best_C5

def run(seed=42, budget_s=600, **kwargs):
    np.random.seed(seed)
    t_start = time.time()
    best_C5 = 1e10
    best_h = None
    best_n = None
    
    # Test different discretization sizes
    ns = [256, 384]
    best_solved = None
    
    for n in ns:
        if time.time() - t_start > budget_s * 0.9:
            break
        # Define β sequence
        beta_0 = 0.5
        beta_final = 40
        n_levels = 12
        beta_schedule = [beta_0 * (beta_final / beta_0) ** (i / (n_levels - 1)) for i in range(n_levels)]
        
        # Multi restarts
        n_starts = 5
        for i in range(n_starts):
            _i = i + seed * 100
            restart_start = time.time()
            h, C5 = optimize_one_start(n, beta_schedule, time_limit=budget_s * 0.9)
            if C5 < best_C5:
                best_C5 = C5
                best_h = h
                best_n = n
            if time.time() - t_start > budget_s * 0.9:
                break
            if time.time() - restart_start > budget_s * 0.3:
                break
            
        if time.time() - t_start > budget_s * 0.9:
            break

    # Final refinement: exact C5 minimization with projected gradient on worst lags
    if best_h is not None and time.time() - t_start < budget_s * 0.98:
        h = best_h
        n = best_n
        dx = 2 / n
        iters_refine = 300
        for it in range(iters_refine):
            if time.time() - t_start > budget_s * 0.98:
                break
            O = auto_corr(h)
            k_star = np.argmin(O)
            g = O.copy()
            g[:k_star] = 0
            g[k_star + 1:] = 0
            g[k_star] = 1
            g = g - np.sum(g) / len(g)
            # Gradient direction for worst k
            g_dir = np.zeros_like(h)
            # Compute that gradient as corrected version of g (shifted indices)
            # This is tricky: simplified version
            # To compute h_{i+k} and h_{i-k} for gradients:
            g_dir[k_star:] = -h[:-k_star] if k_star > 0 else -h
            g_dir[:-k_star] = -h[k_star:] if k_star > 0 else -h
            alpha = 0.1 / (1 + it ** 0.5)
            h_new = h - alpha * g_dir
            h_new = project_capped_simplex(h_new, total=n/2)
            O_new = auto_corr(h_new)
            C5_new = 1 - np.min(O_new)
            if C5_new < best_C5:
                best_C5 = C5_new
                best_h = h_new.copy()

    # Final evaluation
    dx = 2.0 / len(best_h) if best_h is not None else 2.0 / 256
    if best_h is not None:
        corr = np.convolve(best_h, 1 - best_h, mode="full") * dx
        C5 = np.max(corr)
        return (best_h.tolist(), C5, len(best_h))
    else:
        # Default fallback if we have no good result
        h_default = np.ones(256) * 0.5
        h_default = project_capped_simplex(h_default, total=128)
        corr = np.convolve(h_default, 1 - h_default, mode="full") * dx
        C5 = np.max(corr)
        return (h_default.tolist(), C5, 256)
```
